FID,Key,SiteCode,Site,SiteLat,SiteLong,Country,Ecoregion,Realm,SurveyID,Depth,SurveyDate,Category,CategoryDescription,MajorCategory,NumPoints,TotalPoints,PercentCover,geom
M3_DATA.3986,3986,CAR15,Outer Channel Marker   Providencia,13.4,-81.4,Colombia,Southwestern Caribbean,Tropical Atlantic,1003666,7,2011-03-19T13:00:00Z,Ecr,Encrusting corals,Coral,13,100,13,POINT (-81.4 13.4)
M3_DATA.3987,3987,CAR15,Outer Channel Marker   Providencia,13.4,-81.4,Colombia,Southwestern Caribbean,Tropical Atlantic,1003666,7,2011-03-19T13:00:00Z,Tab,Tabular Coral (Live),Coral,3,100,3,POINT (-81.4 13.4)
M3_DATA.3988,3988,CAR13,Starboard Harbour Buoy,13.39,-81.38,Colombia,Southwestern Caribbean,Tropical Atlantic,1003667,7.1,2011-03-19T13:00:00Z,Ecr,Encrusting corals,Coral,3,100,3,POINT (-81.38 13.39)
M3_DATA.3998,3998,JBMP47,Seal Colony,-35.09,150.81,Australia,Cape Howe,Temperate Australasia,2000862,13,2008-07-06T14:00:00Z,Ecr,Encrusting corals,Coral,8,100,8,POINT (150.81 -35.09)
M3_DATA.4000,4000,JBMP47,Seal Colony,-35.09,150.81,Australia,Cape Howe,Temperate Australasia,2000862,13,2008-07-06T14:00:00Z,Aherm,Ahermatypic corals,Coral,8,100,8,POINT (150.81 -35.09)
M3_DATA.4009,4009,JBMP11,Longnose Point,-35.08,150.77,Australia,Cape Howe,Temperate Australasia,2000885,10,2008-08-03T14:00:00Z,Ecr,Encrusting corals,Coral,1,90,1.1111,POINT (150.77 -35.08)
M3_DATA.4020,4020,CAR25,Chichime SE,9.58,-78.88,Panama,Southwestern Caribbean,Tropical Atlantic,1003692,2,2011-03-27T13:00:00Z,Mas,Massive corals (Live),Coral,1,100,1,POINT (-78.88 9.58)
M3_DATA.4021,4021,CAR25,Chichime SE,9.58,-78.88,Panama,Southwestern Caribbean,Tropical Atlantic,1003692,2,2011-03-27T13:00:00Z,Soft,Soft corals and gorgonians,Coral,2,100,2,POINT (-78.88 9.58)
M3_DATA.4038,4038,BMP-S10,Shark Gutter NE Tollgates,-35.75,150.26,Australia,Cape Howe,Temperate Australasia,2000858,10.1,2010-01-25T13:00:00Z,Aherm,Ahermatypic corals,Coral,4,100,4,POINT (150.26 -35.75)
M3_DATA.4049,4049,JBMP15,Long Nose Point East,-35.08,150.78,Australia,Cape Howe,Temperate Australasia,2000926,6,2009-09-12T14:00:00Z,Aherm,Ahermatypic corals,Coral,1,100,1,POINT (150.78 -35.08)
M3_DATA.4081,4081,JBMP17,Apollo Reef 2,-35.08,150.79,Australia,Cape Howe,Temperate Australasia,2000907,9,2009-09-12T14:00:00Z,Aherm,Ahermatypic corals,Coral,6,100,6,POINT (150.79 -35.08)
M3_DATA.4083,4083,JBMP17,Apollo Reef 2,-35.08,150.79,Australia,Cape Howe,Temperate Australasia,2000907,9,2009-09-12T14:00:00Z,Ecr,Encrusting corals,Coral,3,100,3,POINT (150.79 -35.08)
M3_DATA.4101,4101,CAR13,Starboard Harbour Buoy,13.39,-81.38,Colombia,Southwestern Caribbean,Tropical Atlantic,1003667,7.1,2011-03-19T13:00:00Z,Mas,Massive corals (Live),Coral,5,100,5,POINT (-81.38 13.39)
M3_DATA.4102,4102,CAR13,Starboard Harbour Buoy,13.39,-81.38,Colombia,Southwestern Caribbean,Tropical Atlantic,1003667,7.1,2011-03-19T13:00:00Z,Soft,Soft corals and gorgonians,Coral,2,100,2,POINT (-81.38 13.39)
M3_DATA.4104,4104,CAR13,Starboard Harbour Buoy,13.39,-81.38,Colombia,Southwestern Caribbean,Tropical Atlantic,1003667,7.1,2011-03-19T13:00:00Z,Bra,Other branching/erect corals (Live),Coral,1,100,1,POINT (-81.38 13.39)
M3_DATA.4108,4108,CAR18,Little Reef,12.58,-81.68,Colombia,Southwestern Caribbean,Tropical Atlantic,1003680,8,2011-03-21T13:00:00Z,Mas,Massive corals (Live),Coral,3,100,3,POINT (-81.68 12.58)
M3_DATA.4114,4114,CAR18,Little Reef,12.58,-81.68,Colombia,Southwestern Caribbean,Tropical Atlantic,1003680,8,2011-03-21T13:00:00Z,Tab,Tabular Coral (Live),Coral,3,100,3,POINT (-81.68 12.58)
M3_DATA.4120,4120,CAR24,Chichime SW,9.59,-78.89,Panama,Southwestern Caribbean,Tropical Atlantic,1003699,11.5,2011-03-27T13:00:00Z,Tab,Tabular Coral (Live),Coral,3,100,3,POINT (-78.89 9.59)
M3_DATA.4123,4123,CAR24,Chichime SW,9.59,-78.89,Panama,Southwestern Caribbean,Tropical Atlantic,1003699,11.5,2011-03-27T13:00:00Z,Ecr,Encrusting corals,Coral,11,100,11,POINT (-78.89 9.59)
M3_DATA.4133,4133,CAR24,Chichime SW,9.59,-78.89,Panama,Southwestern Caribbean,Tropical Atlantic,1003699,11.5,2011-03-27T13:00:00Z,Soft,Soft corals and gorgonians,Coral,9,100,9,POINT (-78.89 9.59)
M3_DATA.4134,4134,CAR24,Chichime SW,9.59,-78.89,Panama,Southwestern Caribbean,Tropical Atlantic,1003699,11.5,2011-03-27T13:00:00Z,Mas,Massive corals (Live),Coral,7,100,7,POINT (-78.89 9.59)
M3_DATA.4135,4135,CAR24,Chichime SW,9.59,-78.89,Panama,Southwestern Caribbean,Tropical Atlantic,1003699,11.5,2011-03-27T13:00:00Z,Bra,Other branching/erect corals (Live),Coral,2,100,2,POINT (-78.89 9.59)
M3_DATA.4137,4137,CAR24,Chichime SW,9.59,-78.89,Panama,Southwestern Caribbean,Tropical Atlantic,1003699,11.5,2011-03-27T13:00:00Z,BrAc,Branching Acropora,Coral,1,100,1,POINT (-78.89 9.59)
M3_DATA.4141,4141,USWC12,Little Scorpion  Santa Cruz,34.04,-119.54,United States,Southern California Bight,Temperate Northern Pacific,1003766,7,2010-09-15T14:00:00Z,Aherm,Ahermatypic corals,Coral,1,100,1,POINT (-119.54 34.04)
M3_DATA.4158,4158,CG2,Cod Gardens (CODGAR),-31.68,152.91,Australia,Manning-Hawkesbury,Temperate Australasia,2001108,29,2009-05-11T14:00:00Z,Aherm,Ahermatypic corals,Coral,,,3.9474,POINT (152.91 -31.68)
M3_DATA.4166,4166,CG2,Cod Gardens (CODGAR),-31.68,152.91,Australia,Manning-Hawkesbury,Temperate Australasia,2001109,28,2009-05-13T14:00:00Z,Aherm,Ahermatypic corals,Coral,,,7.0632,POINT (152.91 -31.68)
M3_DATA.4198,4198,CG1,Nth of Pinnacles (662),-31.68,152.91,Australia,Manning-Hawkesbury,Temperate Australasia,2001019,27,2009-05-13T14:00:00Z,Aherm,Ahermatypic corals,Coral,,,2.2556,POINT (152.91 -31.68)
M3_DATA.4285,4285,TAS38,Nubeena Fish Farm2_400mS,-43.1,147.72,Australia,Bassian,Temperate Australasia,7000559,5,2008-12-15T13:00:00Z,Aherm,Ahermatypic corals,Coral,1,560,0.1786,POINT (147.72 -43.1)
M3_DATA.4298,4298,NT13,East Point North,-12.41,130.81,Australia,Bonaparte Coast,Central Indo-Pacific,8000665,5,2010-08-05T14:00:00Z,Ecr,Encrusting corals,Coral,18,100,18,POINT (130.81 -12.41)
M3_DATA.4300,4300,NT13,East Point North,-12.41,130.81,Australia,Bonaparte Coast,Central Indo-Pacific,8000665,5,2010-08-05T14:00:00Z,Bra,Other branching/erect corals (Live),Coral,1,100,1,POINT (130.81 -12.41)
M3_DATA.4303,4303,NT13,East Point North,-12.41,130.81,Australia,Bonaparte Coast,Central Indo-Pacific,8000665,5,2010-08-05T14:00:00Z,Tab,Tabular Coral (Live),Coral,5,100,5,POINT (130.81 -12.41)
M3_DATA.4333,4333,RED5,Om Oroug,23.43,35.86,Egypt,Northern and Central Red Sea,Western Indo-Pacific,20003009,6,2011-07-31T14:00:00Z,Soft,Soft corals and gorgonians,Coral,3,100,3,POINT (35.86 23.43)
M3_DATA.4334,4334,RED5,Om Oroug,23.43,35.86,Egypt,Northern and Central Red Sea,Western Indo-Pacific,20003009,6,2011-07-31T14:00:00Z,Mas,Massive corals (Live),Coral,9,100,9,POINT (35.86 23.43)
M3_DATA.4337,4337,RED5,Om Oroug,23.43,35.86,Egypt,Northern and Central Red Sea,Western Indo-Pacific,20003009,6,2011-07-31T14:00:00Z,Ecr,Encrusting corals,Coral,6,100,6,POINT (35.86 23.43)
M3_DATA.4338,4338,RED5,Om Oroug,23.43,35.86,Egypt,Northern and Central Red Sea,Western Indo-Pacific,20003009,6,2011-07-31T14:00:00Z,Tab,Tabular Coral (Live),Coral,11,100,11,POINT (35.86 23.43)
M3_DATA.4341,4341,RED5,Om Oroug,23.43,35.86,Egypt,Northern and Central Red Sea,Western Indo-Pacific,20003009,6,2011-07-31T14:00:00Z,Bra,Other branching/erect corals (Live),Coral,3,100,3,POINT (35.86 23.43)
M3_DATA.4361,4361,CAR17,Montanita,12.59,-81.72,Colombia,Southwestern Caribbean,Tropical Atlantic,1003670,10,2011-03-20T13:00:00Z,Tab,Tabular Coral (Live),Coral,6,100,6,POINT (-81.72 12.59)
M3_DATA.4367,4367,CAR17,Montanita,12.59,-81.72,Colombia,Southwestern Caribbean,Tropical Atlantic,1003677,13.4,2011-03-20T13:00:00Z,Tab,Tabular Coral (Live),Coral,13,100,13,POINT (-81.72 12.59)
M3_DATA.4368,4368,CAR17,Montanita,12.59,-81.72,Colombia,Southwestern Caribbean,Tropical Atlantic,1003677,13.4,2011-03-20T13:00:00Z,Ecr,Encrusting corals,Coral,8,100,8,POINT (-81.72 12.59)
M3_DATA.4369,4369,CAR17,Montanita,12.59,-81.72,Colombia,Southwestern Caribbean,Tropical Atlantic,1003677,13.4,2011-03-20T13:00:00Z,Mas,Massive corals (Live),Coral,12,100,12,POINT (-81.72 12.59)
M3_DATA.4370,4370,CAR17,Montanita,12.59,-81.72,Colombia,Southwestern Caribbean,Tropical Atlantic,1003677,13.4,2011-03-20T13:00:00Z,Soft,Soft corals and gorgonians,Coral,12,100,12,POINT (-81.72 12.59)
M3_DATA.4372,4372,CAR17,Montanita,12.59,-81.72,Colombia,Southwestern Caribbean,Tropical Atlantic,1003677,13.4,2011-03-20T13:00:00Z,Bra,Other branching/erect corals (Live),Coral,2,100,2,POINT (-81.72 12.59)
M3_DATA.4377,4377,CAR18,Little Reef,12.58,-81.68,Colombia,Southwestern Caribbean,Tropical Atlantic,1003679,5.6,2011-03-21T13:00:00Z,Mas,Massive corals (Live),Coral,3,100,3,POINT (-81.68 12.58)
M3_DATA.4379,4379,CAR18,Little Reef,12.58,-81.68,Colombia,Southwestern Caribbean,Tropical Atlantic,1003679,5.6,2011-03-21T13:00:00Z,Tab,Tabular Coral (Live),Coral,1,100,1,POINT (-81.68 12.58)
M3_DATA.4386,4386,CAR25,Chichime SE,9.58,-78.88,Panama,Southwestern Caribbean,Tropical Atlantic,1003693,2.5,2011-03-27T13:00:00Z,Ecr,Encrusting corals,Coral,4,100,4,POINT (-78.88 9.58)
M3_DATA.4387,4387,CAR25,Chichime SE,9.58,-78.88,Panama,Southwestern Caribbean,Tropical Atlantic,1003693,2.5,2011-03-27T13:00:00Z,Mas,Massive corals (Live),Coral,3,100,3,POINT (-78.88 9.58)
M3_DATA.4442,4442,CAR25,Chichime SE,9.58,-78.88,Panama,Southwestern Caribbean,Tropical Atlantic,1003693,2.5,2011-03-27T13:00:00Z,Soft,Soft corals and gorgonians,Coral,1,100,1,POINT (-78.88 9.58)
M3_DATA.4443,4443,CAR25,Chichime SE,9.58,-78.88,Panama,Southwestern Caribbean,Tropical Atlantic,1003693,2.5,2011-03-27T13:00:00Z,Tab,Tabular Coral (Live),Coral,13,100,13,POINT (-78.88 9.58)
M3_DATA.4446,4446,CAR25,Chichime SE,9.58,-78.88,Panama,Southwestern Caribbean,Tropical Atlantic,1003693,2.5,2011-03-27T13:00:00Z,Bra,Other branching/erect corals (Live),Coral,2,100,2,POINT (-78.88 9.58)
M3_DATA.4451,4451,CAR24,Chichime SW,9.59,-78.89,Panama,Southwestern Caribbean,Tropical Atlantic,1003695,6.5,2011-03-27T13:00:00Z,Bra,Other branching/erect corals (Live),Coral,2,100,2,POINT (-78.89 9.59)
M3_DATA.4455,4455,CAR24,Chichime SW,9.59,-78.89,Panama,Southwestern Caribbean,Tropical Atlantic,1003695,6.5,2011-03-27T13:00:00Z,Mas,Massive corals (Live),Coral,18,100,18,POINT (-78.89 9.59)
M3_DATA.4456,4456,CAR24,Chichime SW,9.59,-78.89,Panama,Southwestern Caribbean,Tropical Atlantic,1003695,6.5,2011-03-27T13:00:00Z,Soft,Soft corals and gorgonians,Coral,3,100,3,POINT (-78.89 9.59)
M3_DATA.4457,4457,CAR24,Chichime SW,9.59,-78.89,Panama,Southwestern Caribbean,Tropical Atlantic,1003695,6.5,2011-03-27T13:00:00Z,Ecr,Encrusting corals,Coral,6,100,6,POINT (-78.89 9.59)
M3_DATA.4460,4460,CAR24,Chichime SW,9.59,-78.89,Panama,Southwestern Caribbean,Tropical Atlantic,1003695,6.5,2011-03-27T13:00:00Z,Tab,Tabular Coral (Live),Coral,2,100,2,POINT (-78.89 9.59)
M3_DATA.4543,4543,ETP86,Islote Santa Cruz,7.63,-81.78,Panama,Nicoya,Tropical Eastern Pacific,507003612,12,2007-03-26T14:00:00Z,Mas,Massive corals (Live),Coral,,,36.7901,POINT (-81.78 7.63)
M3_DATA.4544,4544,ETP86,Islote Santa Cruz,7.63,-81.78,Panama,Nicoya,Tropical Eastern Pacific,507003612,12,2007-03-26T14:00:00Z,Pocil,Pocillopora,Coral,,,2.2222,POINT (-81.78 7.63)
M3_DATA.4564,4564,ETP221,Punta Moreno Turismo (1),-0.7,-91.33,Ecuador,Western Galapagos Islands,Tropical Eastern Pacific,593003371,15,2008-04-15T14:00:00Z,Soft,Soft corals and gorgonians,Coral,,,1.7284,POINT (-91.33 -0.7)
M3_DATA.4587,4587,ETP227,Punta Vicente Roca Pesca (2),-0.04,-91.52,Ecuador,Western Galapagos Islands,Tropical Eastern Pacific,593003413,6,2008-04-20T14:00:00Z,Aherm,Ahermatypic corals,Coral,,,0.2469,POINT (-91.52 -0.04)
M3_DATA.4590,4590,ETP227,Punta Vicente Roca Pesca (2),-0.04,-91.52,Ecuador,Western Galapagos Islands,Tropical Eastern Pacific,593003413,6,2008-04-20T14:00:00Z,Soft,Soft corals and gorgonians,Coral,,,5.5556,POINT (-91.52 -0.04)
M3_DATA.4598,4598,ETP86,Islote Santa Cruz,7.63,-81.78,Panama,Nicoya,Tropical Eastern Pacific,507003612,12,2007-03-26T14:00:00Z,Soft,Soft corals and gorgonians,Coral,,,8.7654,POINT (-81.78 7.63)
M3_DATA.4599,4599,ETP86,Islote Santa Cruz,7.63,-81.78,Panama,Nicoya,Tropical Eastern Pacific,507003612,12,2007-03-26T14:00:00Z,Ecr,Encrusting corals,Coral,,,1.358,POINT (-81.78 7.63)
M3_DATA.4601,4601,ETP86,Islote Santa Cruz,7.63,-81.78,Panama,Nicoya,Tropical Eastern Pacific,507003612,12,2007-03-26T14:00:00Z,Bra,Other branching/erect corals (Live),Coral,,,0.2469,POINT (-81.78 7.63)
M3_DATA.4605,4605,ETP86,Islote Santa Cruz,7.63,-81.78,Panama,Nicoya,Tropical Eastern Pacific,507003612,12,2007-03-26T14:00:00Z,Aherm,Ahermatypic corals,Coral,,,3.0864,POINT (-81.78 7.63)
M3_DATA.4609,4609,ETP173,Islote Coco Norte,7.62,-81.71,Panama,Nicoya,Tropical Eastern Pacific,507003619,6,2007-03-27T14:00:00Z,Aherm,Ahermatypic corals,Coral,,,1.4815,POINT (-81.71 7.62)
M3_DATA.4614,4614,ETP173,Islote Coco Norte,7.62,-81.71,Panama,Nicoya,Tropical Eastern Pacific,507003619,6,2007-03-27T14:00:00Z,Bra,Other branching/erect corals (Live),Coral,,,0.2469,POINT (-81.71 7.62)
M3_DATA.4627,4627,ETP173,Islote Coco Norte,7.62,-81.71,Panama,Nicoya,Tropical Eastern Pacific,507003621,9,2007-03-27T14:00:00Z,Aherm,Ahermatypic corals,Coral,,,1.8519,POINT (-81.71 7.62)
M3_DATA.4633,4633,ETP95,Bajo Punta Anegada,7.35,-81.59,Panama,Nicoya,Tropical Eastern Pacific,507003628,11,2007-03-28T14:00:00Z,Soft,Soft corals and gorgonians,Coral,,,0.6173,POINT (-81.59 7.35)
M3_DATA.4635,4635,ETP95,Bajo Punta Anegada,7.35,-81.59,Panama,Nicoya,Tropical Eastern Pacific,507003628,11,2007-03-28T14:00:00Z,Ecr,Encrusting corals,Coral,,,8.7654,POINT (-81.59 7.35)
M3_DATA.4638,4638,ETP95,Bajo Punta Anegada,7.35,-81.59,Panama,Nicoya,Tropical Eastern Pacific,507003628,11,2007-03-28T14:00:00Z,Pocil,Pocillopora,Coral,,,2.4691,POINT (-81.59 7.35)
M3_DATA.4642,4642,ETP1,Isla Urava SE,8.77,-79.53,Panama,Panama Bight,Tropical Eastern Pacific,507003794,6,2011-04-02T13:00:00Z,Mas,Massive corals (Live),Coral,,,0.8,POINT (-79.53 8.77)
M3_DATA.4651,4651,ETP3,Urava Islote,8.77,-79.54,Panama,Panama Bight,Tropical Eastern Pacific,507003796,6.5,2011-04-03T14:00:00Z,Ecr,Encrusting corals,Coral,,,0.2,POINT (-79.54 8.77)
M3_DATA.4655,4655,ETP3,Urava Islote,8.77,-79.54,Panama,Panama Bight,Tropical Eastern Pacific,507003796,6.5,2011-04-03T14:00:00Z,Soft,Soft corals and gorgonians,Coral,,,0.4,POINT (-79.54 8.77)
M3_DATA.4662,4662,ETP228,Punta Vicente Roca Prot (1),-0.05,-91.55,Ecuador,Western Galapagos Islands,Tropical Eastern Pacific,593003414,6,2008-04-20T14:00:00Z,Soft,Soft corals and gorgonians,Coral,,,0.2469,POINT (-91.55 -0.05)
M3_DATA.4681,4681,ETP229,Punta Vicente Roca Prot (2),-0.05,-91.54,Ecuador,Western Galapagos Islands,Tropical Eastern Pacific,593003415,6,2008-04-20T14:00:00Z,Soft,Soft corals and gorgonians,Coral,,,9.7531,POINT (-91.54 -0.05)
M3_DATA.4711,4711,ETP66,Secas O,7.98,-82.02,Panama,Nicoya,Tropical Eastern Pacific,507003855,5,2011-05-24T14:00:00Z,Pocil,Pocillopora,Coral,,,3,POINT (-82.02 7.98)
M3_DATA.4712,4712,ETP66,Secas O,7.98,-82.02,Panama,Nicoya,Tropical Eastern Pacific,507003855,5,2011-05-24T14:00:00Z,Mas,Massive corals (Live),Coral,,,0.4,POINT (-82.02 7.98)
M3_DATA.4715,4715,ETP66,Secas O,7.98,-82.02,Panama,Nicoya,Tropical Eastern Pacific,507003855,5,2011-05-24T14:00:00Z,Ecr,Encrusting corals,Coral,,,0.8,POINT (-82.02 7.98)
M3_DATA.4720,4720,ETP66,Secas O,7.98,-82.02,Panama,Nicoya,Tropical Eastern Pacific,507003855,5,2011-05-24T14:00:00Z,Aherm,Ahermatypic corals,Coral,,,0.4,POINT (-82.02 7.98)
M3_DATA.4721,4721,ETP73,Bajo El Sueno del Pescador,7.89,-81.81,Panama,Nicoya,Tropical Eastern Pacific,507003862,8,2011-05-27T14:00:00Z,Aherm,Ahermatypic corals,Coral,,,0.2,POINT (-81.81 7.89)
M3_DATA.4728,4728,ETP73,Bajo El Sueno del Pescador,7.89,-81.81,Panama,Nicoya,Tropical Eastern Pacific,507003862,8,2011-05-27T14:00:00Z,Soft,Soft corals and gorgonians,Coral,,,14,POINT (-81.81 7.89)
M3_DATA.4731,4731,ETP73,Bajo El Sueno del Pescador,7.89,-81.81,Panama,Nicoya,Tropical Eastern Pacific,507003862,8,2011-05-27T14:00:00Z,Pocil,Pocillopora,Coral,,,2.8,POINT (-81.81 7.89)
M3_DATA.4734,4734,ETP75,Urita Arriba,7.82,-81.74,Panama,Nicoya,Tropical Eastern Pacific,507003864,6,2011-05-27T14:00:00Z,Pocil,Pocillopora,Coral,,,14.4,POINT (-81.74 7.82)
M3_DATA.4736,4736,ETP75,Urita Arriba,7.82,-81.74,Panama,Nicoya,Tropical Eastern Pacific,507003864,6,2011-05-27T14:00:00Z,Mas,Massive corals (Live),Coral,,,2.6,POINT (-81.74 7.82)
M3_DATA.4740,4740,ETP75,Urita Arriba,7.82,-81.74,Panama,Nicoya,Tropical Eastern Pacific,507003864,6,2011-05-27T14:00:00Z,Bra,Other branching/erect corals (Live),Coral,,,0.6,POINT (-81.74 7.82)
M3_DATA.4748,4748,ETP75,Urita Arriba,7.82,-81.74,Panama,Nicoya,Tropical Eastern Pacific,507003864,6,2011-05-27T14:00:00Z,Aherm,Ahermatypic corals,Coral,,,2,POINT (-81.74 7.82)
M3_DATA.4750,4750,ETP80,Frijol,7.65,-81.72,Panama,Nicoya,Tropical Eastern Pacific,507003869,7,2011-05-29T14:00:00Z,Aherm,Ahermatypic corals,Coral,,,0.4,POINT (-81.72 7.65)
M3_DATA.4758,4758,ETP80,Frijol,7.65,-81.72,Panama,Nicoya,Tropical Eastern Pacific,507003869,7,2011-05-29T14:00:00Z,Bra,Other branching/erect corals (Live),Coral,,,0.4,POINT (-81.72 7.65)
M3_DATA.4762,4762,ETP80,Frijol,7.65,-81.72,Panama,Nicoya,Tropical Eastern Pacific,507003869,7,2011-05-29T14:00:00Z,Ecr,Encrusting corals,Coral,,,0.8,POINT (-81.72 7.65)
M3_DATA.4764,4764,ETP80,Frijol,7.65,-81.72,Panama,Nicoya,Tropical Eastern Pacific,507003869,7,2011-05-29T14:00:00Z,Soft,Soft corals and gorgonians,Coral,,,0.2,POINT (-81.72 7.65)
M3_DATA.4765,4765,ETP80,Frijol,7.65,-81.72,Panama,Nicoya,Tropical Eastern Pacific,507003869,7,2011-05-29T14:00:00Z,Mas,Massive corals (Live),Coral,,,1.4,POINT (-81.72 7.65)
M3_DATA.4767,4767,ETP80,Frijol,7.65,-81.72,Panama,Nicoya,Tropical Eastern Pacific,507003869,7,2011-05-29T14:00:00Z,Pocil,Pocillopora,Coral,,,10.2,POINT (-81.72 7.65)
M3_DATA.4770,4770,ETP82,Punta Iglesia,7.63,-81.69,Panama,Nicoya,Tropical Eastern Pacific,507003871,5,2011-05-29T14:00:00Z,Pocil,Pocillopora,Coral,,,11.4,POINT (-81.69 7.63)
M3_DATA.4772,4772,ETP82,Punta Iglesia,7.63,-81.69,Panama,Nicoya,Tropical Eastern Pacific,507003871,5,2011-05-29T14:00:00Z,Mas,Massive corals (Live),Coral,,,3.2,POINT (-81.69 7.63)
M3_DATA.4775,4775,ETP82,Punta Iglesia,7.63,-81.69,Panama,Nicoya,Tropical Eastern Pacific,507003871,5,2011-05-29T14:00:00Z,Ecr,Encrusting corals,Coral,,,8.8,POINT (-81.69 7.63)
M3_DATA.4789,4789,ETP88,Piedra Hacha,7.43,-81.86,Panama,Nicoya,Tropical Eastern Pacific,507003878,10,2011-06-01T14:00:00Z,Soft,Soft corals and gorgonians,Coral,,,13.8,POINT (-81.86 7.43)
M3_DATA.4795,4795,ETP90,Jicaron Este,7.27,-81.78,Panama,Nicoya,Tropical Eastern Pacific,507003880,3.5,2011-06-02T14:00:00Z,Pocil,Pocillopora,Coral,,,1,POINT (-81.78 7.27)
M3_DATA.4796,4796,ETP90,Jicaron Este,7.27,-81.78,Panama,Nicoya,Tropical Eastern Pacific,507003880,3.5,2011-06-02T14:00:00Z,Mas,Massive corals (Live),Coral,,,1.2,POINT (-81.78 7.27)
M3_DATA.4797,4797,ETP90,Jicaron Este,7.27,-81.78,Panama,Nicoya,Tropical Eastern Pacific,507003880,3.5,2011-06-02T14:00:00Z,Soft,Soft corals and gorgonians,Coral,,,1,POINT (-81.78 7.27)
M3_DATA.4810,4810,ETP138,Bahía Sullivan,-0.28,-90.57,Ecuador,Eastern Galapagos Islands,Tropical Eastern Pacific,593003429,15,2008-04-21T14:00:00Z,Ecr,Encrusting corals,Coral,,,4.8148,POINT (-90.57 -0.28)
M3_DATA.4812,4812,ETP138,Bahía Sullivan,-0.28,-90.57,Ecuador,Eastern Galapagos Islands,Tropical Eastern Pacific,593003429,15,2008-04-21T14:00:00Z,Bra,Other branching/erect corals (Live),Coral,,,0.3704,POINT (-90.57 -0.28)
M3_DATA.4898,4898,USEC14,Looe Reef Marker Post FL,24.55,-81.41,United States,Floridian,Tropical Atlantic,1003287,5.1,2010-10-17T13:00:00Z,Ecr,Encrusting corals,Coral,2,100,2,POINT (-81.41 24.55)
M3_DATA.4906,4906,USEC14,Looe Reef Marker Post FL,24.55,-81.41,United States,Floridian,Tropical Atlantic,1003287,5.1,2010-10-17T13:00:00Z,Soft,Soft corals and gorgonians,Coral,20,100,20,POINT (-81.41 24.55)
M3_DATA.4908,4908,USEC14,Looe Reef Marker Post FL,24.55,-81.41,United States,Floridian,Tropical Atlantic,1003287,5.1,2010-10-17T13:00:00Z,Mas,Massive corals (Live),Coral,2,100,2,POINT (-81.41 24.55)
M3_DATA.4911,4911,USEC15,Pillar Patch FL,24.68,-80.97,United States,Floridian,Tropical Atlantic,1003288,4.6,2010-10-18T13:00:00Z,Mas,Massive corals (Live),Coral,2,100,2,POINT (-80.97 24.68)
M3_DATA.4919,4919,USEC15,Pillar Patch FL,24.68,-80.97,United States,Floridian,Tropical Atlantic,1003288,4.6,2010-10-18T13:00:00Z,Soft,Soft corals and gorgonians,Coral,17,100,17,POINT (-80.97 24.68)
M3_DATA.4922,4922,USEC15,Pillar Patch FL,24.68,-80.97,United States,Floridian,Tropical Atlantic,1003288,4.6,2010-10-18T13:00:00Z,Ecr,Encrusting corals,Coral,3,100,3,POINT (-80.97 24.68)
M3_DATA.4931,4931,USEC16,Vaca Key Bight East FL,24.69,-81.03,United States,Floridian,Tropical Atlantic,1003289,4.1,2010-10-18T13:00:00Z,Soft,Soft corals and gorgonians,Coral,1,100,1,POINT (-81.03 24.69)
M3_DATA.4933,4933,USEC16,Vaca Key Bight East FL,24.69,-81.03,United States,Floridian,Tropical Atlantic,1003289,4.1,2010-10-18T13:00:00Z,Mas,Massive corals (Live),Coral,5,100,5,POINT (-81.03 24.69)
M3_DATA.4938,4938,USEC17,Delta Shoal Marathon FL,24.63,-81.09,United States,Floridian,Tropical Atlantic,1003291,4.1,2010-12-20T13:00:00Z,Soft,Soft corals and gorgonians,Coral,11,100,11,POINT (-81.09 24.63)
M3_DATA.4941,4941,USEC17,Delta Shoal Marathon FL,24.63,-81.09,United States,Floridian,Tropical Atlantic,1003291,4.1,2010-12-20T13:00:00Z,Ecr,Encrusting corals,Coral,1,100,1,POINT (-81.09 24.63)
M3_DATA.4962,4962,USWC8,Potato Pasture  Santa Cruz,34.05,-119.58,United States,Southern California Bight,Temperate Northern Pacific,1003263,12.1,2010-09-12T14:00:00Z,Soft,Soft corals and gorgonians,Coral,1,100,1,POINT (-119.58 34.05)
M3_DATA.4999,4999,USEC8,Vaca Key Bight FL,24.69,-81.06,United States,Floridian,Tropical Atlantic,1003281,3,2010-10-15T13:00:00Z,Mas,Massive corals (Live),Coral,3,100,3,POINT (-81.06 24.69)
M3_DATA.5002,5002,USEC8,Vaca Key Bight FL,24.69,-81.06,United States,Floridian,Tropical Atlantic,1003281,3,2010-10-15T13:00:00Z,Soft,Soft corals and gorgonians,Coral,7,100,7,POINT (-81.06 24.69)
